Year,City,Date,High Temp,Precipitation
2012,Los Angeles,1/17/2012,14.4,0
2012,Los Angeles,1/18/2012,16.7,0
2012,Los Angeles,1/19/2012,17.5,0
2012,Los Angeles,1/20/2012,16.2,0
2012,Los Angeles,1/21/2012,16.7,12.525
2012,Los Angeles,1/22/2012,16.2,0
2012,Los Angeles,1/23/2012,12.4,10.491
2012,Los Angeles,1/24/2012,19.7,0.045
2012,Los Angeles,1/25/2012,25.8,0
2012,Los Angeles,1/26/2012,25.5,0
2012,Los Angeles,1/27/2012,25.5,0
2012,Los Angeles,1/28/2012,23.8,0
2012,Los Angeles,1/29/2012,24.8,0
2012,Los Angeles,1/30/2012,19.9,0
2012,Los Angeles,1/31/2012,18.1,0
2012,Los Angeles,2/1/2012,18.9,0
2012,Los Angeles,2/2/2012,18.6,0
2012,Los Angeles,2/3/2012,22,0
2012,Los Angeles,2/4/2012,21.8,0
2012,Los Angeles,2/5/2012,22.9,0
2012,Los Angeles,2/6/2012,21.4,0
2012,Los Angeles,2/7/2012,17,0.376
2012,Los Angeles,2/8/2012,23.4,0
2012,Los Angeles,2/9/2012,26,0
2012,Los Angeles,2/10/2012,20.7,0
2012,Los Angeles,2/11/2012,15.9,0.117
2012,Los Angeles,2/12/2012,16.6,0
2012,Los Angeles,2/13/2012,14.5,0.29
2012,Los Angeles,2/14/2012,15.6,0
2012,Los Angeles,2/15/2012,13.5,2.494
2012,Los Angeles,2/16/2012,20.8,0
2012,Los Angeles,2/17/2012,20.6,0
2012,Los Angeles,2/18/2012,17.1,0
2012,Los Angeles,2/19/2012,15.9,0
2012,Los Angeles,2/20/2012,16,0
2012,Los Angeles,2/21/2012,23.1,0
2012,Los Angeles,2/22/2012,23.9,0
2012,Los Angeles,2/23/2012,25.6,0
2012,Los Angeles,2/24/2012,20.9,0
2012,Los Angeles,2/25/2012,17.5,0
2012,Los Angeles,2/26/2012,17.6,0
2012,Los Angeles,2/27/2012,13.4,0
2012,Los Angeles,2/28/2012,14.1,0
2012,Los Angeles,2/29/2012,14.5,0
2012,Los Angeles,3/1/2012,16.1,0
2012,Los Angeles,3/2/2012,21.3,0
2012,Los Angeles,3/3/2012,24.1,0
2012,Los Angeles,3/4/2012,29.4,0
2012,Los Angeles,3/5/2012,26.2,0
2012,Los Angeles,3/6/2012,14.8,0
2012,Los Angeles,3/7/2012,16.6,0
2012,Los Angeles,3/8/2012,21.9,0
2012,Los Angeles,3/9/2012,27.3,0
2012,Los Angeles,3/10/2012,22.7,0
2012,Los Angeles,3/11/2012,17.7,0
2012,Los Angeles,3/12/2012,17.5,0
2012,Los Angeles,3/13/2012,16.9,0
2012,Los Angeles,3/14/2012,18,0
2012,Los Angeles,3/15/2012,16.7,0
2012,Los Angeles,3/16/2012,15.5,0
2012,Los Angeles,3/17/2012,12.9,14.435
2012,Los Angeles,3/18/2012,13.5,1.646
2012,Los Angeles,3/19/2012,15.1,0
2012,Los Angeles,3/20/2012,19.5,0
2012,Los Angeles,3/21/2012,22.2,0
2012,Los Angeles,3/22/2012,19.6,0
2012,Los Angeles,3/23/2012,18.3,0
2012,Los Angeles,3/24/2012,19.1,0
2012,Los Angeles,3/25/2012,13.7,16.845
2012,Los Angeles,3/26/2012,16.6,2.548
2012,Los Angeles,3/27/2012,17.7,0
2012,Los Angeles,3/28/2012,18.7,0
2012,Los Angeles,3/29/2012,19.3,0
2012,Los Angeles,3/30/2012,18.9,0
2012,Los Angeles,3/31/2012,16.9,1.293
2012,Los Angeles,4/1/2012,18.9,0
2012,Los Angeles,4/2/2012,24.4,0
2012,Los Angeles,4/3/2012,23.6,0
2012,Los Angeles,4/4/2012,21.4,0
2012,Los Angeles,4/5/2012,18,0
2012,Los Angeles,4/6/2012,21.2,0
2012,Los Angeles,4/7/2012,27.2,0
2012,Los Angeles,4/8/2012,25,0
2012,Los Angeles,4/9/2012,23.5,0
2012,Los Angeles,4/10/2012,19.8,0
2012,Los Angeles,4/11/2012,16.3,14.997
2012,Los Angeles,4/12/2012,17.7,0
2012,Los Angeles,4/13/2012,13.7,11.193
2012,Los Angeles,4/14/2012,16.6,0
2012,Los Angeles,4/15/2012,18.4,0
2012,Los Angeles,4/16/2012,23.3,0
2012,Los Angeles,4/17/2012,25.9,0
2012,Los Angeles,4/18/2012,23.2,0
2012,Los Angeles,4/19/2012,21,0
2012,Los Angeles,4/20/2012,25.2,0
2012,Los Angeles,4/21/2012,22.1,0
2012,Los Angeles,4/22/2012,20,0
2012,Los Angeles,4/23/2012,16.5,0.038
2012,Los Angeles,4/24/2012,20.9,0
2012,Los Angeles,4/25/2012,27.2,0.346
2012,Los Angeles,4/26/2012,18.8,10.401
2012,Los Angeles,4/27/2012,20.5,0
2012,Los Angeles,4/28/2012,23.4,0
2012,Los Angeles,4/29/2012,23.4,0
2012,Los Angeles,4/30/2012,18.7,0
2012,Los Angeles,5/1/2012,16.5,0.019
2012,Los Angeles,5/2/2012,18,0
2012,Los Angeles,5/3/2012,19.1,0
2012,Los Angeles,5/4/2012,20.2,0
2012,Los Angeles,5/5/2012,22.3,0
2012,Los Angeles,5/6/2012,22,0
2012,Los Angeles,5/7/2012,22.4,0
2012,Los Angeles,5/8/2012,20.9,0
2012,Los Angeles,5/9/2012,25.5,0
2012,Los Angeles,5/10/2012,22,0
2012,Los Angeles,5/11/2012,21.3,0
2012,Los Angeles,5/12/2012,21.1,0
2012,Los Angeles,5/13/2012,20.6,0
2012,Los Angeles,5/14/2012,23.4,0
2012,Los Angeles,5/15/2012,22.4,0
2012,Los Angeles,5/16/2012,25.8,0
2012,Los Angeles,5/17/2012,23.4,0
2012,Los Angeles,5/18/2012,20.6,0
2012,Los Angeles,5/19/2012,22,0
2012,Los Angeles,5/20/2012,23.7,0
2012,Los Angeles,5/21/2012,24.3,0
2012,Los Angeles,5/22/2012,23.8,0
2012,Los Angeles,5/23/2012,22.2,0
2012,Los Angeles,5/24/2012,21.8,0
2012,Los Angeles,5/25/2012,18.4,0.218
2012,Los Angeles,5/26/2012,18.7,0
2012,Los Angeles,5/27/2012,20.9,0
2012,Los Angeles,5/28/2012,24.7,0
2012,Los Angeles,5/29/2012,25,0
2012,Los Angeles,5/30/2012,22.5,0
2012,Los Angeles,5/31/2012,24.4,0
2012,Los Angeles,6/1/2012,23.8,0
2012,Los Angeles,6/2/2012,22.8,0
2012,Los Angeles,6/3/2012,22.9,0
2012,Los Angeles,6/4/2012,20.4,0
2012,Los Angeles,6/5/2012,22.3,0
2012,Los Angeles,6/6/2012,23.1,0
2012,Los Angeles,6/7/2012,25.4,0
2012,Los Angeles,6/8/2012,23.8,0
2012,Los Angeles,6/9/2012,21.8,0
2012,Los Angeles,6/10/2012,22.9,0
2012,Los Angeles,6/11/2012,22.4,0
2012,Los Angeles,6/12/2012,22.1,0
2012,Los Angeles,6/13/2012,22.1,0
2012,Los Angeles,6/14/2012,21.9,0
2012,Los Angeles,6/15/2012,21.9,0
2012,Los Angeles,6/16/2012,22.6,0
2012,Los Angeles,6/17/2012,23.7,0
2012,Los Angeles,6/18/2012,21.3,0
2012,Los Angeles,6/19/2012,22.4,0
2012,Los Angeles,6/20/2012,22.2,0
2012,Los Angeles,6/21/2012,22.3,0
2012,Los Angeles,6/22/2012,22.8,0
2012,Los Angeles,6/23/2012,22.4,0
2012,Los Angeles,6/24/2012,25.4,0
2012,Los Angeles,6/25/2012,24.4,0
2012,Los Angeles,6/26/2012,25.7,0
2012,Los Angeles,6/27/2012,26.4,0
2012,Los Angeles,6/28/2012,25.3,0
2012,Los Angeles,6/29/2012,24.7,0
2012,Los Angeles,6/30/2012,25,0
2012,Los Angeles,7/1/2012,23.8,0
2012,Los Angeles,7/2/2012,24.6,0
2012,Los Angeles,7/3/2012,23.7,0
2012,Los Angeles,7/4/2012,22.1,0
2012,Los Angeles,7/5/2012,22.5,0
2012,Los Angeles,7/6/2012,23.1,0
2012,Los Angeles,7/7/2012,22.8,0
2012,Los Angeles,7/8/2012,23.5,0
2012,Los Angeles,7/9/2012,26.5,0
2012,Los Angeles,7/10/2012,27.9,0
2012,Los Angeles,7/11/2012,28.9,0
2012,Los Angeles,7/12/2012,25.5,0.218
2012,Los Angeles,7/13/2012,28,0.045
2012,Los Angeles,7/14/2012,26.3,0
2012,Los Angeles,7/15/2012,24.2,0
2012,Los Angeles,7/16/2012,23.4,0
2012,Los Angeles,7/17/2012,23.5,0
2012,Los Angeles,7/18/2012,25.7,0
2012,Los Angeles,7/19/2012,30.9,0
2012,Los Angeles,7/20/2012,29.2,0
2012,Los Angeles,7/21/2012,26.6,0
2012,Los Angeles,7/22/2012,25.3,0
2012,Los Angeles,7/23/2012,24,0
2012,Los Angeles,7/24/2012,23.9,0
2012,Los Angeles,7/25/2012,23.8,0
2012,Los Angeles,7/26/2012,23.4,0
2012,Los Angeles,7/27/2012,23.3,0
2012,Los Angeles,7/28/2012,24.4,0
2012,Los Angeles,7/29/2012,24.8,0
2012,Los Angeles,7/30/2012,25.1,0
2012,Los Angeles,7/31/2012,25.9,0
2012,Los Angeles,8/1/2012,25.8,0
2012,Los Angeles,8/2/2012,26.7,0
2012,Los Angeles,8/3/2012,24.2,0
2012,Los Angeles,8/4/2012,25.1,0
2012,Los Angeles,8/5/2012,25.4,0
2012,Los Angeles,8/6/2012,28.9,0
2012,Los Angeles,8/7/2012,31.1,0
2012,Los Angeles,8/8/2012,30.6,0
2012,Los Angeles,8/9/2012,30.6,0
2012,Los Angeles,8/10/2012,30.3,0
2012,Los Angeles,8/11/2012,32.7,0
2012,Los Angeles,8/12/2012,32.1,0
2012,Los Angeles,8/13/2012,30.9,0
2012,Los Angeles,8/14/2012,30.1,0
2012,Los Angeles,8/15/2012,27.1,0
2012,Los Angeles,8/16/2012,30.2,0
2012,Los Angeles,8/17/2012,32.8,0
2012,Los Angeles,8/18/2012,32.6,0
2012,Los Angeles,8/19/2012,31,0
2012,Los Angeles,8/20/2012,30.8,0
2012,Los Angeles,8/21/2012,28.6,0
2012,Los Angeles,8/22/2012,27.3,0
2012,Los Angeles,8/23/2012,25.1,0
2012,Los Angeles,8/24/2012,26.1,0
2012,Los Angeles,8/25/2012,24.7,0
2012,Los Angeles,8/26/2012,25.4,0
2012,Los Angeles,8/27/2012,29.5,0
2012,Los Angeles,8/28/2012,30.8,0
2012,Los Angeles,8/29/2012,32.4,0
2012,Los Angeles,8/30/2012,30.6,0
2012,Los Angeles,8/31/2012,28.7,0
2012,Los Angeles,9/1/2012,29.6,0
2012,Los Angeles,9/2/2012,29.3,0
2012,Los Angeles,9/3/2012,28.1,0
2012,Los Angeles,9/4/2012,31.5,0
2012,Los Angeles,9/5/2012,27.9,0
2012,Los Angeles,9/6/2012,30.2,0
2012,Los Angeles,9/7/2012,27.8,0
2012,Los Angeles,9/8/2012,28.6,0
2012,Los Angeles,9/9/2012,31.4,0
2012,Los Angeles,9/10/2012,30.8,0
2012,Los Angeles,9/11/2012,26.2,0
2012,Los Angeles,9/12/2012,26,0
2012,Los Angeles,9/13/2012,26.8,0
2012,Los Angeles,9/14/2012,35.9,0
2012,Los Angeles,9/15/2012,37.9,0
2012,Los Angeles,9/16/2012,30,0
2012,Los Angeles,9/17/2012,27,0
2012,Los Angeles,9/18/2012,27.1,0
2012,Los Angeles,9/19/2012,27.6,0
2012,Los Angeles,9/20/2012,30.2,0
2012,Los Angeles,9/21/2012,31,0
2012,Los Angeles,9/22/2012,30.8,0
2012,Los Angeles,9/23/2012,33,0
2012,Los Angeles,9/24/2012,27.9,0
2012,Los Angeles,9/25/2012,24.6,0
2012,Los Angeles,9/26/2012,24.4,0
2012,Los Angeles,9/27/2012,25.9,0
2012,Los Angeles,9/28/2012,28.1,0
2012,Los Angeles,9/29/2012,28.7,0
2012,Los Angeles,9/30/2012,32.2,0
2012,Los Angeles,10/1/2012,33.5,0
2012,Los Angeles,10/2/2012,32.9,0
2012,Los Angeles,10/3/2012,27.7,0
2012,Los Angeles,10/4/2012,23.9,0
2012,Los Angeles,10/5/2012,23.9,0
2012,Los Angeles,10/6/2012,25.5,0
2012,Los Angeles,10/7/2012,25.6,0
2012,Los Angeles,10/8/2012,24.5,0
2012,Los Angeles,10/9/2012,23.8,0
2012,Los Angeles,10/10/2012,22.5,0
2012,Los Angeles,10/11/2012,21.7,0.513
2012,Los Angeles,10/12/2012,21.6,0
2012,Los Angeles,10/13/2012,23.5,0
2012,Los Angeles,10/14/2012,29.7,0
2012,Los Angeles,10/15/2012,31.8,0
2012,Los Angeles,10/16/2012,31.1,0
2012,Los Angeles,10/17/2012,34.7,0
2012,Los Angeles,10/18/2012,26.5,0
2012,Los Angeles,10/19/2012,25.3,0
2012,Los Angeles,10/20/2012,21.9,0.019
2012,Los Angeles,10/21/2012,22.6,0
2012,Los Angeles,10/22/2012,21,0
2012,Los Angeles,10/23/2012,20.8,0.419
2012,Los Angeles,10/24/2012,21.9,0
2012,Los Angeles,10/25/2012,27.4,0
2012,Los Angeles,10/26/2012,29.9,0
2012,Los Angeles,10/27/2012,31.7,0
2012,Los Angeles,10/28/2012,30,0
2012,Los Angeles,10/29/2012,27.1,0
2012,Los Angeles,10/30/2012,23.3,0
2012,Los Angeles,10/31/2012,21.1,0
2012,Los Angeles,11/1/2012,20.2,0
2012,Los Angeles,11/2/2012,21,0
2012,Los Angeles,11/3/2012,23.9,0
2012,Los Angeles,11/4/2012,31.8,0
2012,Los Angeles,11/5/2012,33.4,0
2012,Los Angeles,11/6/2012,27.8,0
2012,Los Angeles,11/7/2012,21.1,0
2012,Los Angeles,11/8/2012,18.3,0.377
2012,Los Angeles,11/9/2012,17.7,0
2012,Los Angeles,11/10/2012,16.8,0
2012,Los Angeles,11/11/2012,18.9,0
2012,Los Angeles,11/12/2012,22.7,0
2012,Los Angeles,11/13/2012,27.6,0
2012,Los Angeles,11/14/2012,25.4,0
2012,Los Angeles,11/15/2012,19.8,0.281
2012,Los Angeles,11/16/2012,21.1,0.982
2012,Los Angeles,11/17/2012,19.7,5.7
2012,Los Angeles,11/18/2012,20.1,0.151
2012,Los Angeles,11/19/2012,20.1,0
2012,Los Angeles,11/20/2012,21.2,0.045
2012,Los Angeles,11/21/2012,19.6,0
2012,Los Angeles,11/22/2012,21.5,0
2012,Los Angeles,11/23/2012,23.7,0.09
2012,Los Angeles,11/24/2012,27.6,0
2012,Los Angeles,11/25/2012,20.7,0
2012,Los Angeles,11/26/2012,18.7,0
2012,Los Angeles,11/27/2012,20.1,0
2012,Los Angeles,11/28/2012,19.1,0.19
2012,Los Angeles,11/29/2012,17.1,4.259
2012,Los Angeles,11/30/2012,18.6,8.962
2012,Los Angeles,12/1/2012,19,0.413
2012,Los Angeles,12/2/2012,18.6,1.803
2012,Los Angeles,12/3/2012,20.1,3.976
2012,Los Angeles,12/4/2012,18.9,0
2012,Los Angeles,12/5/2012,18.8,0.09
2012,Los Angeles,12/6/2012,19.2,0
2012,Los Angeles,12/7/2012,19.6,0
2012,Los Angeles,12/8/2012,18.5,0.046
2012,Los Angeles,12/9/2012,19,0
2012,Los Angeles,12/10/2012,22.4,0.045
2012,Los Angeles,12/11/2012,21.1,0
2012,Los Angeles,12/12/2012,16.5,0.728
2012,Los Angeles,12/13/2012,15.9,1.006
2012,Los Angeles,12/14/2012,14,1.385
2012,Los Angeles,12/15/2012,15.7,0.679
2012,Los Angeles,12/16/2012,12.8,0.361
2012,Los Angeles,12/17/2012,16.9,0
2012,Los Angeles,12/18/2012,16.5,7.542
2012,Los Angeles,12/19/2012,15.9,0
2012,Los Angeles,12/20/2012,19,0
2012,Los Angeles,12/21/2012,18.1,0
2012,Los Angeles,12/22/2012,16.1,0.108
2012,Los Angeles,12/23/2012,16.7,0.034
2012,Los Angeles,12/24/2012,16.4,9.737
2012,Los Angeles,12/25/2012,16.2,0.045
2012,Los Angeles,12/26/2012,16.7,6.386
2012,Los Angeles,12/27/2012,16.5,0
2012,Los Angeles,12/28/2012,17,0
2012,Los Angeles,12/29/2012,11.4,10.624
2012,Los Angeles,12/30/2012,14.1,0
2012,Los Angeles,12/31/2012,14.8,0
2012,New York,1/1/2012,11,1.47
2012,New York,1/2/2012,9.9,0
2012,New York,1/3/2012,0.8,0
2012,New York,1/4/2012,-2.8,0
2012,New York,1/5/2012,4,0
2012,New York,1/6/2012,11.3,0
2012,New York,1/7/2012,17.1,0
2012,New York,1/8/2012,7.8,0
2012,New York,1/9/2012,4.6,0
2012,New York,1/10/2012,8,0
2012,New York,1/11/2012,8,0.355
2012,New York,1/12/2012,7.3,35.442
2012,New York,1/13/2012,9.3,1.943
2012,New York,1/14/2012,0.1,0
2012,New York,1/15/2012,-2.9,0
2012,New York,1/16/2012,2.6,0.388
2012,New York,1/17/2012,11,5.454
2012,New York,1/18/2012,12,0.024
2012,New York,1/19/2012,2.8,0
2012,New York,1/20/2012,2.2,0
2012,New York,1/21/2012,-2,8.826
2012,New York,1/22/2012,1.2,0
2012,New York,1/23/2012,11.5,8.531
2012,New York,1/24/2012,11.6,0.115
2012,New York,1/25/2012,6.9,0
2012,New York,1/26/2012,3.8,4.461
2012,New York,1/27/2012,14.7,11.562
2012,New York,1/28/2012,7.8,0
2012,New York,1/29/2012,6.5,0
2012,New York,1/30/2012,4,0
2012,New York,1/31/2012,14.9,0
2012,New York,2/1/2012,17.1,0.673
2012,New York,2/2/2012,10,0
2012,New York,2/3/2012,7,0
2012,New York,2/4/2012,7.4,0
2012,New York,2/5/2012,4.3,0
2012,New York,2/6/2012,11,0
2012,New York,2/7/2012,8.8,0
2012,New York,2/8/2012,3.4,0.347
2012,New York,2/9/2012,7.5,0
2012,New York,2/10/2012,7.2,0
2012,New York,2/11/2012,3.2,2.08
2012,New York,2/12/2012,0.3,0
2012,New York,2/13/2012,6.3,0
2012,New York,2/14/2012,8,0.468
2012,New York,2/15/2012,7.1,0.252
2012,New York,2/16/2012,6.2,4.493
2012,New York,2/17/2012,10.2,0.627
2012,New York,2/18/2012,8.3,0.547
2012,New York,2/19/2012,6.3,0
2012,New York,2/20/2012,7.8,0
2012,New York,2/21/2012,7.8,0
2012,New York,2/22/2012,13.3,0
2012,New York,2/23/2012,14,0
2012,New York,2/24/2012,7.9,13.683
2012,New York,2/25/2012,7,0
2012,New York,2/26/2012,6.3,0
2012,New York,2/27/2012,13.2,0
2012,New York,2/28/2012,10.2,0
2012,New York,2/29/2012,5.3,9.572
2012,New York,3/1/2012,5.3,3.043
2012,New York,3/2/2012,6,2.342
2012,New York,3/3/2012,13.3,4.724
2012,New York,3/4/2012,7.3,0
2012,New York,3/5/2012,6.5,0
2012,New York,3/6/2012,6.3,0
2012,New York,3/7/2012,16.3,0
2012,New York,3/8/2012,21.4,0
2012,New York,3/9/2012,17.2,0.468
2012,New York,3/10/2012,5.8,0
2012,New York,3/11/2012,15.3,0
2012,New York,3/12/2012,20.9,0
2012,New York,3/13/2012,23.2,1.003
2012,New York,3/14/2012,21.2,0
2012,New York,3/15/2012,13.9,0
2012,New York,3/16/2012,10.1,0.845
2012,New York,3/17/2012,15.6,0
2012,New York,3/18/2012,17.1,0
2012,New York,3/19/2012,22.6,0
2012,New York,3/20/2012,21.8,0
2012,New York,3/21/2012,18.6,0
2012,New York,3/22/2012,24.1,0
2012,New York,3/23/2012,23.8,0
2012,New York,3/24/2012,17.4,0
2012,New York,3/25/2012,10.8,1.797
2012,New York,3/26/2012,12,0
2012,New York,3/27/2012,11.1,0
2012,New York,3/28/2012,19.5,0.598
2012,New York,3/29/2012,16.7,0
2012,New York,3/30/2012,12.8,0
2012,New York,3/31/2012,7.4,10.201
2012,New York,4/1/2012,11.1,7.62
2012,New York,4/2/2012,13.2,5.816
2012,New York,4/3/2012,17.4,0
2012,New York,4/4/2012,19.4,0
2012,New York,4/5/2012,14,0
2012,New York,4/6/2012,14.9,0
2012,New York,4/7/2012,16.1,0
2012,New York,4/8/2012,19.3,0
2012,New York,4/9/2012,17.1,0
2012,New York,4/10/2012,15.3,0
2012,New York,4/11/2012,11.1,0
2012,New York,4/12/2012,14.7,0
2012,New York,4/13/2012,18.2,0
2012,New York,4/14/2012,21.9,0
2012,New York,4/15/2012,24.5,0
2012,New York,4/16/2012,29.3,0
2012,New York,4/17/2012,26.1,0
2012,New York,4/18/2012,17.3,0
2012,New York,4/19/2012,20.5,1.198
2012,New York,4/20/2012,20.7,0
2012,New York,4/21/2012,21.3,0
2012,New York,4/22/2012,14.6,56.112
2012,New York,4/23/2012,12,20.413
2012,New York,4/24/2012,15,0
2012,New York,4/25/2012,16.7,0
2012,New York,4/26/2012,15.3,0.768
2012,New York,4/27/2012,13.3,0.728
2012,New York,4/28/2012,15.2,2.073
2012,New York,4/29/2012,17.3,3.812
2012,New York,4/30/2012,15.2,0
2012,New York,5/1/2012,20.1,15.489
2012,New York,5/2/2012,13.1,2.148
2012,New York,5/3/2012,14,11.253
2012,New York,5/4/2012,23,3.261
2012,New York,5/5/2012,16.8,0
2012,New York,5/6/2012,17.8,0
2012,New York,5/7/2012,17.6,0.185
2012,New York,5/8/2012,18.6,0.608
2012,New York,5/9/2012,20.4,7.088
2012,New York,5/10/2012,17.4,6.766
2012,New York,5/11/2012,20.6,0
2012,New York,5/12/2012,25.5,0
2012,New York,5/13/2012,27.1,0
2012,New York,5/14/2012,21.4,0.067
2012,New York,5/15/2012,18.1,19.034
2012,New York,5/16/2012,25.6,2.584
2012,New York,5/17/2012,22.2,0
2012,New York,5/18/2012,21.4,0
2012,New York,5/19/2012,25.8,0
2012,New York,5/20/2012,24.5,0
2012,New York,5/21/2012,17.3,32.95
2012,New York,5/22/2012,20.9,6.782
2012,New York,5/23/2012,23,0.926
2012,New York,5/24/2012,19.6,19.417
2012,New York,5/25/2012,22.5,0.048
2012,New York,5/26/2012,29,1.791
2012,New York,5/27/2012,27,1.393
2012,New York,5/28/2012,31.8,0
2012,New York,5/29/2012,31.5,4.795
2012,New York,5/30/2012,24.7,0.233
2012,New York,5/31/2012,26.1,0
2012,New York,6/1/2012,22.3,0.048
2012,New York,6/2/2012,23.5,18.943
2012,New York,6/3/2012,24.4,0.252
2012,New York,6/4/2012,17.4,7.362
2012,New York,6/5/2012,17.4,0
2012,New York,6/6/2012,21.7,2.74
2012,New York,6/7/2012,24.7,0.76
2012,New York,6/8/2012,27.5,0
2012,New York,6/9/2012,25.7,0
2012,New York,6/10/2012,28,0.368
2012,New York,6/11/2012,24.7,0
2012,New York,6/12/2012,21.7,18.639
2012,New York,6/13/2012,20.6,18.804
2012,New York,6/14/2012,24.1,0
2012,New York,6/15/2012,25.8,0
2012,New York,6/16/2012,25.9,0
2012,New York,6/17/2012,21.4,0
2012,New York,6/18/2012,20.8,0
2012,New York,6/19/2012,24.9,0
2012,New York,6/20/2012,34.7,0
2012,New York,6/21/2012,34.9,0
2012,New York,6/22/2012,32.3,9.997
2012,New York,6/23/2012,28.8,1.914
2012,New York,6/24/2012,28.2,0
2012,New York,6/25/2012,23.3,10.031
2012,New York,6/26/2012,22.5,0
2012,New York,6/27/2012,27.7,0
2012,New York,6/28/2012,31.6,0
2012,New York,6/29/2012,34.7,4.788
2012,New York,6/30/2012,34.2,0
2012,New York,7/1/2012,34.7,0
2012,New York,7/2/2012,30.9,0
2012,New York,7/3/2012,31.6,0
2012,New York,7/4/2012,33.6,1.431
2012,New York,7/5/2012,34.3,0
2012,New York,7/6/2012,33.4,0
2012,New York,7/7/2012,35.6,0
2012,New York,7/8/2012,32.3,11.057
2012,New York,7/9/2012,28.8,0
2012,New York,7/10/2012,29.7,0
2012,New York,7/11/2012,29,0
2012,New York,7/12/2012,31,0
2012,New York,7/13/2012,31,0
2012,New York,7/14/2012,28.6,0
2012,New York,7/15/2012,31.3,6.579
2012,New York,7/16/2012,32.3,0.289
2012,New York,7/17/2012,35.2,0
2012,New York,7/18/2012,37.1,39.354
2012,New York,7/19/2012,24.4,0.525
2012,New York,7/20/2012,22.4,14.229
2012,New York,7/21/2012,24.7,0
2012,New York,7/22/2012,27.7,0
2012,New York,7/23/2012,30.3,3.023
2012,New York,7/24/2012,32.9,0
2012,New York,7/25/2012,29.3,0
2012,New York,7/26/2012,32,14.2
2012,New York,7/27/2012,30.6,0.492
2012,New York,7/28/2012,27.6,4.412
2012,New York,7/29/2012,26.1,0.185
2012,New York,7/30/2012,26.2,0
2012,New York,7/31/2012,26.6,0
2012,New York,8/1/2012,24.6,13.889
2012,New York,8/2/2012,30.9,0
2012,New York,8/3/2012,32,0
2012,New York,8/4/2012,31.8,0
2012,New York,8/5/2012,32.2,6.372
2012,New York,8/6/2012,29.9,0.818
2012,New York,8/7/2012,27.9,0
2012,New York,8/8/2012,29.5,0
2012,New York,8/9/2012,30.3,2.395
2012,New York,8/10/2012,26.8,7.261
2012,New York,8/11/2012,29.6,0
2012,New York,8/12/2012,29.7,0
2012,New York,8/13/2012,29.3,0
2012,New York,8/14/2012,25.9,0.477
2012,New York,8/15/2012,26.9,12.387
2012,New York,8/16/2012,29.1,0.737
2012,New York,8/17/2012,31.1,1.724
2012,New York,8/18/2012,26,8.848
2012,New York,8/19/2012,23.3,0
2012,New York,8/20/2012,25.4,0
2012,New York,8/21/2012,27.2,0
2012,New York,8/22/2012,26.8,0
2012,New York,8/23/2012,28.8,0
2012,New York,8/24/2012,30.3,0
2012,New York,8/25/2012,28.2,0
2012,New York,8/26/2012,27.7,0
2012,New York,8/27/2012,27,15.903
2012,New York,8/28/2012,30.2,3.284
2012,New York,8/29/2012,26.2,0
2012,New York,8/30/2012,28.4,0
2012,New York,8/31/2012,32.8,0
2012,New York,9/1/2012,31.7,0
2012,New York,9/2/2012,26.7,0.061
2012,New York,9/3/2012,25.9,0.344
2012,New York,9/4/2012,25.8,6.77
2012,New York,9/5/2012,27.3,5.066
2012,New York,9/6/2012,26.2,0
2012,New York,9/7/2012,30.2,0
2012,New York,9/8/2012,27.7,13.637
2012,New York,9/9/2012,24.8,0
2012,New York,9/10/2012,22.3,0
2012,New York,9/11/2012,22.6,0
2012,New York,9/12/2012,26.8,0
2012,New York,9/13/2012,26.3,0
2012,New York,9/14/2012,26.5,0
2012,New York,9/15/2012,22.4,0.185
2012,New York,9/16/2012,23.3,0
2012,New York,9/17/2012,25.1,0
2012,New York,9/18/2012,24.3,33.818
2012,New York,9/19/2012,21,3.073
2012,New York,9/20/2012,19.7,0
2012,New York,9/21/2012,22.6,0
2012,New York,9/22/2012,24.4,5.931
2012,New York,9/23/2012,19.9,0.115
2012,New York,9/24/2012,19,0
2012,New York,9/25/2012,22.5,0
2012,New York,9/26/2012,24.3,0.184
2012,New York,9/27/2012,23.3,1.341
2012,New York,9/28/2012,19.9,40.175
2012,New York,9/29/2012,18,0
2012,New York,9/30/2012,19.9,0.677
2012,New York,10/1/2012,21.4,0
2012,New York,10/2/2012,20.4,9.936
2012,New York,10/3/2012,22.8,0
2012,New York,10/4/2012,23.1,0.455
2012,New York,10/5/2012,25.9,0
2012,New York,10/6/2012,24.6,0
2012,New York,10/7/2012,13.1,4.82
2012,New York,10/8/2012,12.4,0
2012,New York,10/9/2012,14.3,0.9
2012,New York,10/10/2012,19,6.389
2012,New York,10/11/2012,14.8,0
2012,New York,10/12/2012,13.3,0
2012,New York,10/13/2012,11.3,0
2012,New York,10/14/2012,21.4,0
2012,New York,10/15/2012,22.1,6.037
2012,New York,10/16/2012,15.5,0
2012,New York,10/17/2012,16.4,0
2012,New York,10/18/2012,18.1,0
2012,New York,10/19/2012,19.3,21.263
2012,New York,10/20/2012,21.2,0
2012,New York,10/21/2012,18.4,0
2012,New York,10/22/2012,19.7,0
2012,New York,10/23/2012,18.1,0.548
2012,New York,10/24/2012,15.2,0.463
2012,New York,10/25/2012,16.4,0
2012,New York,10/26/2012,18.4,0
